Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
47,114,Ag,94,241,Pu,0,0.00000036466,0.00000029668,0.00000048612,0.00000025621,,,2024-11-18
47,114,Ag,94,241,Pu,-2,0.0000015336,0.0000012477,0.0000023567,0.0000012421,,,2024-11-18
47,115,Ag,94,241,Pu,0,0.0000023985,0.0000016571,0.0000018479,0.00000093733,,,2024-11-18
47,115,Ag,94,241,Pu,1,0.000015689,0.00001084,0.000013879,0.00000704,,,2024-11-18
47,116,Ag,94,241,Pu,0,0.000022451,0.000013543,0.000011709,0.0000056131,,,2024-11-18
47,116,Ag,94,241,Pu,1,0.000052587,0.000031721,0.000031915,0.0000153,,,2024-11-18
47,117,Ag,94,241,Pu,0,0.000024474,0.000012687,0.000009394,0.0000040542,,,2024-11-18
47,117,Ag,94,241,Pu,1,0.0001601,0.000082989,0.000070555,0.00003045,,,2024-11-18
47,118,Ag,94,241,Pu,0,0.000053725,0.000022497,0.00001689,0.0000061557,,,2024-11-18
47,118,Ag,94,241,Pu,4,0.00022594,0.000094613,0.000081884,0.000029842,,,2024-11-18
47,119,Ag,94,241,Pu,0,0.00026164,0.000096082,0.00008119,0.000027013,,,2024-11-18
47,120,Ag,94,241,Pu,0,0.00014413,0.000048856,0.000030849,0.000010313,,,2024-11-18
47,120,Ag,94,241,Pu,2,0.00020451,0.000069324,0.000051591,0.000017248,,,2024-11-18
47,121,Ag,94,241,Pu,0,0.00039637,0.00012038,0.000070923,0.000026556,,,2024-11-18
47,122,Ag,94,241,Pu,0,0.000070739,0.000027723,0.00001409,0.0000061536,,,2024-11-18
47,122,Ag,94,241,Pu,1,0.000063721,0.000024972,0.000015191,0.0000066344,,,2024-11-18
47,123,Ag,94,241,Pu,0,0.000046349,0.000019197,0.000011924,0.0000053153,,,2024-11-18
47,124,Ag,94,241,Pu,0,0.0000048736,0.0000020856,0.0000013396,0.00000060217,,,2024-11-18
47,124,Ag,94,241,Pu,1,0.00000439,0.0000018786,0.0000014442,0.00000064923,,,2024-11-18
47,125,Ag,94,241,Pu,0,0.0000010057,0.00000043354,0.00000033209,0.00000013463,,,2024-11-18
47,126,Ag,94,241,Pu,0,0.000000059676,0.000000026216,0.000000023747,0.0000000096168,,,2024-11-18
47,127,Ag,94,241,Pu,0,0.0000000000010937,0.00000000000050557,,,,,2024-11-18
47,128,Ag,94,241,Pu,0,0.000000000001638,0.00000000000077067,0.0000000000012205,0.00000000000050806,,,2024-11-18
47,129,Ag,94,241,Pu,0,0.0000000000025813,0.0000000000012341,0.0000000000038359,0.0000000000014084,,,2024-11-18
47,130,Ag,94,241,Pu,0,0.0000000038769,0.0000000017756,0.0000000012359,0.00000000047161,,,2024-11-18
48,108,Cd,94,241,Pu,0,0,0,0,0,,,2024-11-18
48,110,Cd,94,241,Pu,0,0,0,0,0,,,2024-11-18
48,111,Cd,94,241,Pu,0,0,0,0,0,,,2024-11-18
48,112,Cd,94,241,Pu,0,0,0,0,0,,,2024-11-18
48,113,Cd,94,241,Pu,0,0.0000000000018313,0.0000000000016865,0.0000000000060972,0.0000000000031926,,,2024-11-18
48,113,Cd,94,241,Pu,1,0.0000000000059914,0.0000000000055177,0.00000000002309,0.00000000001209,,,2024-11-18
48,114,Cd,94,241,Pu,0,0.00000000089096,0.00000000072508,0.0000000016508,0.00000000087066,,,2024-11-18
48,115,Cd,94,241,Pu,0,0.0000000081504,0.0000000056566,0.0000000077099,0.0000000039401,,,2024-11-18
48,115,Cd,94,241,Pu,1,0.000000026666,0.000000018506,0.000000029197,0.000000014921,,,2024-11-18
48,116,Cd,94,241,Pu,0,0.0000005061,0.00000031364,0.00000035058,0.00000017438,,,2024-11-18
48,117,Cd,94,241,Pu,0,0.0000010098,0.00000057895,0.00000045501,0.00000022145,,,2024-11-18
48,117,Cd,94,241,Pu,2,0.0000033038,0.0000018941,0.0000017231,0.00000083864,,,2024-11-18
48,118,Cd,94,241,Pu,0,0.000021301,0.000011331,0.0000086114,0.0000040575,,,2024-11-18
48,119,Cd,94,241,Pu,0,0.000020566,0.000010251,0.0000063661,0.0000028452,,,2024-11-18
48,119,Cd,94,241,Pu,2,0.000049648,0.000024746,0.000017812,0.0000079608,,,2024-11-18
48,120,Cd,94,241,Pu,0,0.00017439,0.00007236,0.000046028,0.000018246,,,2024-11-18
48,121,Cd,94,241,Pu,0,0.00013276,0.000038001,0.000023759,0.0000082716,,,2024-11-18
48,121,Cd,94,241,Pu,2,0.00032051,0.000091739,0.000066478,0.000023143,,,2024-11-18
48,122,Cd,94,241,Pu,0,0.00066214,0.00016186,0.00015631,0.000050226,,,2024-11-18
48,123,Cd,94,241,Pu,0,0.00018988,0.00005566,0.000046683,0.000016533,,,2024-11-18
48,123,Cd,94,241,Pu,2,0.00045839,0.00013437,0.00013062,0.000046258,,,2024-11-18
48,124,Cd,94,241,Pu,0,0.00042141,0.0001559,0.0001334,0.000054143,,,2024-11-18
48,125,Cd,94,241,Pu,0,0.000048885,0.000020258,0.000015227,0.0000059422,,,2024-11-18
48,125,Cd,94,241,Pu,1,0.00011802,0.000048904,0.000042604,0.000016626,,,2024-11-18
48,126,Cd,94,241,Pu,0,0.000038876,0.000016973,0.000016099,0.0000064735,,,2024-11-18
48,127,Cd,94,241,Pu,0,0.00000047687,0.00000022043,0.00000026775,0.00000011439,,,2024-11-18
48,128,Cd,94,241,Pu,0,0.00000070796,0.00000033307,0.00000052744,0.00000021953,,,2024-11-18
48,129,Cd,94,241,Pu,0,0.00000032389,0.00000015484,0.00000043265,0.00000015882,,,2024-11-18
48,129,Cd,94,241,Pu,1,0.00000078191,0.00000037381,0.0000012105,0.00000044438,,,2024-11-18
48,130,Cd,94,241,Pu,0,0.000012659,0.000005795,0.0000063186,0.0000024086,,,2024-11-18
48,131,Cd,94,241,Pu,0,0.0000010509,0.00000038178,0.00000035337,0.00000012521,,,2024-11-18
48,132,Cd,94,241,Pu,0,0.000000044279,0.000000015877,0.000000011574,0.0000000041561,,,2024-11-18
49,113,In,94,241,Pu,0,0,0,0,0,,,2024-11-18
49,115,In,94,241,Pu,0,0.0000000000020796,0.0000000000014433,0.0000000000027787,0.0000000000014201,,,2024-11-18
49,115,In,94,241,Pu,1,0.00000000000048086,0.00000000000033372,0.00000000000055948,0.00000000000028593,,,2024-11-18
49,116,In,94,241,Pu,0,0.000000000034251,0.000000000021229,0.000000000025676,0.000000000012775,,,2024-11-18
49,116,In,94,241,Pu,1,0.000000000052498,0.000000000032538,0.000000000041462,0.000000000020628,,,2024-11-18
49,116,In,94,241,Pu,4,0.000000000050847,0.000000000031515,0.000000000048002,0.000000000023882,,,2024-11-18
49,117,In,94,241,Pu,0,0.0000000035821,0.0000000020576,0.0000000022008,0.0000000010743,,,2024-11-18
49,117,In,94,241,Pu,1,0.00000000082825,0.00000000047577,0.00000000044312,0.00000000021631,,,2024-11-18
49,118,In,94,241,Pu,0,0.000000019886,0.00000001073,0.0000000083953,0.0000000040294,,,2024-11-18
49,118,In,94,241,Pu,1,0.00000003048,0.000000016447,0.000000013557,0.0000000065067,,,2024-11-18
49,118,In,94,241,Pu,3,0.000000029521,0.000000015929,0.000000015695,0.000000007533,,,2024-11-18
49,119,In,94,241,Pu,0,0.00000075824,0.00000040181,0.00000030583,0.00000014691,,,2024-11-18
49,119,In,94,241,Pu,1,0.00000017532,0.000000092908,0.000000061578,0.00000002958,,,2024-11-18
49,120,In,94,241,Pu,0,0.0000018503,0.00000087785,0.00000054771,0.00000025216,,,2024-11-18
49,120,In,94,241,Pu,1,0.0000018503,0.00000087785,0.00000054771,0.00000025216,,,2024-11-18
49,120,In,94,241,Pu,2,0.0000018503,0.00000087785,0.00000054771,0.00000025216,,,2024-11-18
49,121,In,94,241,Pu,0,0.000029639,0.000012091,0.0000066821,0.0000030144,,,2024-11-18
49,121,In,94,241,Pu,1,0.0000068532,0.0000027958,0.0000013454,0.00000060693,,,2024-11-18
49,122,In,94,241,Pu,0,0.000097575,0.000036275,0.000022663,0.0000093378,,,2024-11-18
49,122,In,94,241,Pu,1,0.000069228,0.000025736,0.00001895,0.0000078081,,,2024-11-18
49,122,In,94,241,Pu,5,0.000069228,0.000025736,0.00001895,0.0000078081,,,2024-11-18
49,123,In,94,241,Pu,0,0.00049156,0.00015071,0.00014862,0.000052667,,,2024-11-18
49,123,In,94,241,Pu,1,0.00011366,0.000034848,0.000029923,0.000010604,,,2024-11-18
49,124,In,94,241,Pu,0,0.00059086,0.00014848,0.00018379,0.000057224,,,2024-11-18
49,124,In,94,241,Pu,2,0.00053224,0.00013374,0.00019814,0.000061696,,,2024-11-18
49,125,In,94,241,Pu,0,0.0011345,0.0003107,0.00043976,0.00011048,,,2024-11-18
49,125,In,94,241,Pu,1,0.00026232,0.000071841,0.000088543,0.000022245,,,2024-11-18
49,126,In,94,241,Pu,0,0.00058655,0.00021337,0.00024708,0.000078489,,,2024-11-18
49,126,In,94,241,Pu,1,0.00052835,0.0001922,0.00026639,0.000084621,,,2024-11-18
49,127,In,94,241,Pu,0,0.00045782,0.0002041,0.00027887,0.00010875,,,2024-11-18
49,127,In,94,241,Pu,9,0.00010586,0.000047192,0.000056149,0.000021895,,,2024-11-18
49,128,In,94,241,Pu,0,0.0003068,0.00013984,0.0002331,0.000085305,,,2024-11-18
49,128,In,94,241,Pu,-2,0.00012489,0.000056924,0.000091272,0.000033402,,,2024-11-18
49,128,In,94,241,Pu,-3,0.00038885,0.00017724,0.00034972,0.00012798,,,2024-11-18
49,129,In,94,241,Pu,0,0.0010103,0.00046935,0.0019045,0.0005161,,,2024-11-18
49,129,In,94,241,Pu,1,0.0002336,0.00010853,0.00038345,0.00010391,,,2024-11-18
49,130,In,94,241,Pu,0,0.00039047,0.00017408,0.00032861,0.00010216,,,2024-11-18
49,130,In,94,241,Pu,1,0.00043613,0.00019443,0.00047848,0.00014876,,,2024-11-18
49,130,In,94,241,Pu,2,0.00074204,0.00033081,0.00066651,0.00020722,,,2024-11-18
49,131,In,94,241,Pu,0,0.00016892,0.000061397,0.000093017,0.000031619,,,2024-11-18
49,131,In,94,241,Pu,1,0.00016892,0.000061397,0.000093017,0.000031619,,,2024-11-18
49,131,In,94,241,Pu,4,0.00016892,0.000061397,0.000093017,0.000031619,,,2024-11-18
49,132,In,94,241,Pu,0,0.000084636,0.000030376,0.000035217,0.000012577,,,2024-11-18
49,133,In,94,241,Pu,0,0.0000049357,0.0000017682,0.0000017238,0.00000061692,,,2024-11-18
49,133,In,94,241,Pu,1,0.0000011413,0.00000040886,0.00000034708,0.00000012421,,,2024-11-18
49,134,In,94,241,Pu,0,0.00000014576,0.000000055501,0.000000039806,0.000000014938,,,2024-11-18
49,135,In,94,241,Pu,0,0.0000000019362,0.00000000071432,0.00000000041524,0.00000000014943,,,2024-11-18
50,115,Sn,94,241,Pu,0,0,0,0,0,,,2024-11-18
50,116,Sn,94,241,Pu,0,0,0,0,0,,,2024-11-18
50,117,Sn,94,241,Pu,0,0,0,0,0,,,2024-11-18
50,117,Sn,94,241,Pu,2,0,0,0,0,,,2024-11-18
50,118,Sn,94,241,Pu,0,0.000000000011775,0.0000000000063539,0.0000000000065207,0.00000000000313,,,2024-11-18
50,119,Sn,94,241,Pu,0,0.0000000001224,0.000000000064911,0.000000000049704,0.0000000000239,,,2024-11-18
50,119,Sn,94,241,Pu,2,0.00000000040046,0.00000000021237,0.00000000018823,0.00000000009051,,,2024-11-18
50,120,Sn,94,241,Pu,0,0.0000000079635,0.0000000037917,0.0000000026798,0.0000000012396,,,2024-11-18
50,121,Sn,94,241,Pu,0,0.000000042623,0.000000017741,0.0000000094519,0.0000000043458,,,2024-11-18
50,121,Sn,94,241,Pu,1,0.0000001029,0.00000004283,0.000000026446,0.000000012159,,,2024-11-18
50,122,Sn,94,241,Pu,0,0.0000051483,0.0000021736,0.0000014318,0.0000006567,,,2024-11-18
50,123,Sn,94,241,Pu,0,0.000028002,0.000011649,0.0000090769,0.0000040526,,,2024-11-18
50,123,Sn,94,241,Pu,25,0.000011599,0.0000048252,0.0000032441,0.0000014484,,,2024-11-18
50,124,Sn,94,241,Pu,0,0.00022759,0.000090608,0.000078711,0.000033792,,,2024-11-18
50,125,Sn,94,241,Pu,0,0.0006307,0.00021199,0.00023545,0.000077324,,,2024-11-18
50,125,Sn,94,241,Pu,1,0.00026125,0.000087811,0.000084151,0.000027636,,,2024-11-18
50,126,Sn,94,241,Pu,0,0.0022266,0.00057678,0.00092026,0.00023515,,,2024-11-18
50,127,Sn,94,241,Pu,0,0.0031357,0.00068714,0.0017422,0.00037894,,,2024-11-18
50,127,Sn,94,241,Pu,1,0.0012989,0.00028463,0.00062268,0.00013544,,,2024-11-18
50,128,Sn,94,241,Pu,0,0.0019632,0.000424,0.0011993,0.00025796,,,2024-11-18
50,128,Sn,94,241,Pu,-2,0.0045982,0.0009931,0.0032689,0.00070315,,,2024-11-18
50,129,Sn,94,241,Pu,0,0.003021,0.00063135,0.003297,0.00066657,,,2024-11-18
50,129,Sn,94,241,Pu,1,0.007293,0.0015241,0.009225,0.001865,,,2024-11-18
50,130,Sn,94,241,Pu,0,0.0038558,0.0008523,0.0034653,0.00080528,,,2024-11-18
50,130,Sn,94,241,Pu,2,0.0090312,0.0019963,0.0094457,0.002195,,,2024-11-18
50,131,Sn,94,241,Pu,0,0.0036501,0.00078614,0.0025994,0.00063152,,,2024-11-18
50,131,Sn,94,241,Pu,1,0.0088119,0.0018979,0.0072729,0.001767,,,2024-11-18
50,132,Sn,94,241,Pu,0,0.0071894,0.0020853,0.0045896,0.0014272,,,2024-11-18
50,133,Sn,94,241,Pu,0,0.0019894,0.00068167,0.0010658,0.00037063,,,2024-11-18
50,134,Sn,94,241,Pu,0,0.00020799,0.000078827,0.000091655,0.000034302,,,2024-11-18
50,135,Sn,94,241,Pu,0,0.0000119,0.0000043887,0.0000041949,0.0000015094,,,2024-11-18
50,136,Sn,94,241,Pu,0,0.00000045328,0.00000016862,0.00000012368,0.000000044903,,,2024-11-18
50,137,Sn,94,241,Pu,0,0.000000010208,0.0000000037087,0.0000000021501,0.00000000078904,,,2024-11-18
51,121,Sb,94,241,Pu,0,0.000000000021072,0.0000000000087715,0.0000000000064278,0.0000000000029556,,,2024-11-18
51,122,Sb,94,241,Pu,0,0.000000001878,0.00000000079492,0.00000000057284,0.0000000002633,,,2024-11-18
51,122,Sb,94,241,Pu,5,0.0000000021288,0.00000000090108,0.00000000076746,0.00000000035275,,,2024-11-18
51,123,Sb,94,241,Pu,0,0.00000011437,0.000000048367,0.000000042012,0.00000001898,,,2024-11-18
51,124,Sb,94,241,Pu,0,0.00000073222,0.00000031416,0.00000026902,0.00000012113,,,2024-11-18
51,124,Sb,94,241,Pu,1,0.00000055987,0.00000024021,0.00000021701,0.000000097712,,,2024-11-18
51,124,Sb,94,241,Pu,2,0.00000075722,0.00000032488,0.00000034744,0.00000015644,,,2024-11-18
51,125,Sb,94,241,Pu,0,0.000031786,0.000013608,0.00001363,0.0000054904,,,2024-11-18
51,126,Sb,94,241,Pu,0,0.000088425,0.000037423,0.000049532,0.000019369,,,2024-11-18
51,126,Sb,94,241,Pu,1,0.00006538,0.00002767,0.000030938,0.000012098,,,2024-11-18
51,126,Sb,94,241,Pu,2,0.000085505,0.000036187,0.000038352,0.000014997,,,2024-11-18
51,127,Sb,94,241,Pu,0,0.00053925,0.00023742,0.0003293,0.00013429,,,2024-11-18
51,128,Sb,94,241,Pu,0,0.00025774,0.00011622,0.00023453,0.000094257,,,2024-11-18
51,128,Sb,94,241,Pu,1,0.0004398,0.00019831,0.00032802,0.00013183,,,2024-11-18
51,129,Sb,94,241,Pu,0,0.00074323,0.00033929,0.0010825,0.00039112,,,2024-11-18
51,129,Sb,94,241,Pu,11,0.00045417,0.00020733,0.0008011,0.00028944,,,2024-11-18
51,130,Sb,94,241,Pu,0,0.002473,0.0009545,0.0038637,0.00126,,,2024-11-18
51,130,Sb,94,241,Pu,1,0.002473,0.0009545,0.0038637,0.00126,,,2024-11-18
51,131,Sb,94,241,Pu,0,0.015808,0.0027913,0.018548,0.0027201,,,2024-11-18
51,132,Sb,94,241,Pu,0,0.015125,0.0022844,0.014338,0.0022062,,,2024-11-18
51,132,Sb,94,241,Pu,1,0.011147,0.0016837,0.012695,0.0019533,,,2024-11-18
51,133,Sb,94,241,Pu,0,0.031124,0.0055298,0.02807,0.0054898,,,2024-11-18
51,134,Sb,94,241,Pu,0,0.0033409,0.0010372,0.0022628,0.00072108,,,2024-11-18
51,134,Sb,94,241,Pu,2,0.0078251,0.0024295,0.0061678,0.0019655,,,2024-11-18
51,135,Sb,94,241,Pu,0,0.0027367,0.00095452,0.0016906,0.00058576,,,2024-11-18
51,136,Sb,94,241,Pu,0,0.00034583,0.00012759,0.00016903,0.00006108,,,2024-11-18
51,137,Sb,94,241,Pu,0,0.00003303,0.000011989,0.000012636,0.0000046351,,,2024-11-18
51,138,Sb,94,241,Pu,0,0.0000015442,0.00000055361,0.00000046897,0.00000016998,,,2024-11-18
51,139,Sb,94,241,Pu,0,0.000000050258,0.000000018971,0.000000013195,0.0000000049044,,,2024-11-18
52,122,Te,94,241,Pu,0,0,0,0,0,,,2024-11-18
52,123,Te,94,241,Pu,0,0.0000000000038575,0.0000000000016314,0.0000000000011374,0.00000000000051387,,,2024-11-18
52,123,Te,94,241,Pu,2,0.000000000012621,0.0000000000053374,0.0000000000043071,0.000000000001946,,,2024-11-18
52,124,Te,94,241,Pu,0,0.000000001403,0.00000000060233,0.00000000050533,0.00000000022763,,,2024-11-18
52,125,Te,94,241,Pu,0,0.000000015925,0.0000000068669,0.0000000053399,0.0000000021653,,,2024-11-18
52,125,Te,94,241,Pu,2,0.000000052101,0.000000022466,0.000000020222,0.0000000081998,,,2024-11-18
52,126,Te,94,241,Pu,0,0.0000025291,0.0000011106,0.0000010945,0.0000004431,,,2024-11-18
52,127,Te,94,241,Pu,0,0.00000015765,0.000000072871,0.000000072602,0.000000031019,,,2024-11-18
52,127,Te,94,241,Pu,2,0.00000038058,0.00000017592,0.00000020314,0.000000086791,,,2024-11-18
52,128,Te,94,241,Pu,0,0.00000087204,0.00000041026,0.00000059283,0.00000024677,,,2024-11-18
52,129,Te,94,241,Pu,0,0.00000034486,0.00000016487,0.00000042033,0.00000015433,,,2024-11-18
52,129,Te,94,241,Pu,1,0.00000083254,0.00000039801,0.0000011761,0.00000043181,,,2024-11-18
52,130,Te,94,241,Pu,0,0.00023716,0.0001082,0.00050821,0.00019363,,,2024-11-18
52,131,Te,94,241,Pu,0,0.00057731,0.00020338,0.00076776,0.00026267,,,2024-11-18
52,131,Te,94,241,Pu,1,0.0013937,0.000491,0.0021481,0.00073495,,,2024-11-18
52,132,Te,94,241,Pu,0,0.011573,0.0033746,0.013894,0.0038611,,,2024-11-18
52,133,Te,94,241,Pu,0,0.0090453,0.0016554,0.008839,0.0015191,,,2024-11-18
52,133,Te,94,241,Pu,2,0.021837,0.0039965,0.024731,0.0042505,,,2024-11-18
52,134,Te,94,241,Pu,0,0.054317,0.0059545,0.054031,0.0060345,,,2024-11-18
52,135,Te,94,241,Pu,0,0.041946,0.0061936,0.034626,0.0063637,,,2024-11-18
52,136,Te,94,241,Pu,0,0.023574,0.0054526,0.015143,0.0040423,,,2024-11-18
52,137,Te,94,241,Pu,0,0.0058281,0.0018728,0.0029651,0.0010147,,,2024-11-18
52,138,Te,94,241,Pu,0,0.0011944,0.00041636,0.00049467,0.00017683,,,2024-11-18
52,139,Te,94,241,Pu,0,0.00011217,0.000042205,0.000040903,0.000015182,,,2024-11-18
52,140,Te,94,241,Pu,0,0.0000087055,0.0000032806,0.0000024212,0.00000087965,,,2024-11-18
52,141,Te,94,241,Pu,0,0.00000033519,0.00000012107,0.000000070727,0.000000027658,,,2024-11-18
52,142,Te,94,241,Pu,0,0.00000001002,0.0000000035717,0.0000000018016,0.00000000064352,,,2024-11-18
53,125,I,94,241,Pu,0,0.0000000000040165,0.000000000001732,0.0000000000019032,0.00000000000077177,,,2024-11-18
53,126,I,94,241,Pu,0,0.00000000049278,0.00000000021648,0.00000000026606,0.00000000010775,,,2024-11-18
53,127,I,94,241,Pu,0,0.0000000000010742,0.00000000000049655,0,0,,,2024-11-18
53,128,I,94,241,Pu,0,0.0000000000013665,0.00000000000064291,0.0000000000011142,0.0000000000004638,,,2024-11-18
53,129,I,94,241,Pu,0,0.0000000000023087,0.0000000000011038,0.0000000000037545,0.0000000000013785,,,2024-11-18
53,130,I,94,241,Pu,0,0.00000016298,0.000000074649,0.00000068155,0.00000026008,,,2024-11-18
53,130,I,94,241,Pu,1,0.000000069585,0.000000031871,0.00000025004,0.000000095416,,,2024-11-18
53,131,I,94,241,Pu,0,0.0000092138,0.0000033472,0.000025508,0.0000090386,,,2024-11-18
53,132,I,94,241,Pu,0,0.000095848,0.000034349,0.00019675,0.000070617,,,2024-11-18
53,132,I,94,241,Pu,3,0.000070642,0.000025316,0.00017419,0.000062523,,,2024-11-18
53,133,I,94,241,Pu,0,0.0012989,0.00046418,0.0022652,0.00080929,,,2024-11-18
53,133,I,94,241,Pu,16,0.00079372,0.00028366,0.0016764,0.00059891,,,2024-11-18
53,134,I,94,241,Pu,0,0.0051571,0.0018859,0.0074579,0.0025574,,,2024-11-18
53,134,I,94,241,Pu,5,0.0038009,0.00139,0.0066031,0.0022642,,,2024-11-18
53,135,I,94,241,Pu,0,0.024107,0.0059852,0.033554,0.0065084,,,2024-11-18
53,136,I,94,241,Pu,0,0.010209,0.0018902,0.011268,0.0015951,,,2024-11-18
53,136,I,94,241,Pu,2,0.023913,0.0044273,0.030715,0.0043479,,,2024-11-18
53,137,I,94,241,Pu,0,0.0389,0.0056221,0.039134,0.0059369,,,2024-11-18
53,138,I,94,241,Pu,0,0.021096,0.0049154,0.016938,0.0042917,,,2024-11-18
53,139,I,94,241,Pu,0,0.0081633,0.0025732,0.005803,0.0018599,,,2024-11-18
53,140,I,94,241,Pu,0,0.0016386,0.00059182,0.00089593,0.00031624,,,2024-11-18
53,141,I,94,241,Pu,0,0.00027174,0.000097268,0.00011451,0.000044582,,,2024-11-18
53,142,I,94,241,Pu,0,0.000023077,0.0000082188,0.0000083833,0.0000029933,,,2024-11-18
53,143,I,94,241,Pu,0,0.000001327,0.00000047478,0.00000042402,0.00000015196,,,2024-11-18
53,144,I,94,241,Pu,0,0.000000031779,0.000000012207,0.0000000080749,0.0000000030521,,,2024-11-18
54,126,Xe,94,241,Pu,0,0,0,0,0,,,2024-11-18
54,128,Xe,94,241,Pu,0,0,0,0,0,,,2024-11-18
54,130,Xe,94,241,Pu,0,0.000000000019039,0.0000000000087197,0.000000000099899,0.000000000038122,,,2024-11-18
54,131,Xe,94,241,Pu,0,0.00000000068758,0.00000000024981,0.0000000022439,0.00000000079517,,,2024-11-18
54,131,Xe,94,241,Pu,2,0.0000000016599,0.00000000060306,0.0000000062784,0.0000000022248,,,2024-11-18
54,132,Xe,94,241,Pu,0,0.000000099796,0.000000035783,0.00000026646,0.000000095682,,,2024-11-18
54,132,Xe,94,241,Pu,30,0.00000011312,0.000000040563,0.00000035698,0.00000012819,,,2024-11-18
54,133,Xe,94,241,Pu,0,0.000002618,0.00000093787,0.0000059332,0.0000021246,,,2024-11-18
54,133,Xe,94,241,Pu,1,0.0000063201,0.0000022641,0.000016601,0.0000059445,,,2024-11-18
54,134,Xe,94,241,Pu,0,0.000063649,0.000024271,0.00012261,0.000046205,,,2024-11-18
54,134,Xe,94,241,Pu,7,0.00014908,0.000056848,0.0003342,0.00012595,,,2024-11-18
54,135,Xe,94,241,Pu,0,0.00051214,0.00018973,0.00081286,0.00029629,,,2024-11-18
54,135,Xe,94,241,Pu,2,0.0012364,0.00045802,0.0022743,0.00082901,,,2024-11-18
54,136,Xe,94,241,Pu,0,0.0085812,0.0030995,0.011851,0.0041011,,,2024-11-18
54,137,Xe,94,241,Pu,0,0.019276,0.0052423,0.022033,0.0057919,,,2024-11-18
54,138,Xe,94,241,Pu,0,0.039292,0.0053842,0.040306,0.0051034,,,2024-11-18
54,139,Xe,94,241,Pu,0,0.041656,0.0049665,0.040998,0.0052724,,,2024-11-18
54,140,Xe,94,241,Pu,0,0.03691,0.0049291,0.02757,0.0047671,,,2024-11-18
54,141,Xe,94,241,Pu,0,0.015025,0.0035958,0.0083939,0.0026245,,,2024-11-18
54,142,Xe,94,241,Pu,0,0.0051133,0.0015604,0.0024858,0.00081478,,,2024-11-18
54,143,Xe,94,241,Pu,0,0.0007821,0.00027208,0.00034564,0.00012213,,,2024-11-18
54,144,Xe,94,241,Pu,0,0.000086577,0.000033128,0.000031002,0.0000117,,,2024-11-18
54,145,Xe,94,241,Pu,0,0.0000045541,0.0000016921,0.0000013379,0.00000048006,,,2024-11-18
54,146,Xe,94,241,Pu,0,0.00000020847,0.000000075601,0.000000047334,0.000000017093,,,2024-11-18
54,147,Xe,94,241,Pu,0,0.0000000036014,0.0000000013325,0.00000000061478,0.0000000002239,,,2024-11-18
55,132,Cs,94,241,Pu,0,0.0000000000045877,0.000000000001645,0.000000000025681,0.0000000000092215,,,2024-11-18
55,133,Cs,94,241,Pu,0,0.0000000010597,0.0000000003796,0.0000000051374,0.0000000018391,,,2024-11-18
55,134,Cs,94,241,Pu,0,0.000000052774,0.000000020094,0.00000020289,0.000000076144,,,2024-11-18
55,134,Cs,94,241,Pu,3,0.000000038896,0.00000001481,0.00000017963,0.000000067416,,,2024-11-18
55,135,Cs,94,241,Pu,0,0.0000025377,0.00000093626,0.0000081872,0.0000029469,,,2024-11-18
55,135,Cs,94,241,Pu,10,0.0000015508,0.00000057214,0.0000060588,0.0000021809,,,2024-11-18
55,136,Cs,94,241,Pu,0,0.000040232,0.000014977,0.00010336,0.000037617,,,2024-11-18
55,136,Cs,94,241,Pu,2,0.000023578,0.0000087771,0.0000739,0.000026895,,,2024-11-18
55,137,Cs,94,241,Pu,0,0.00064582,0.00023546,0.0014082,0.0005238,,,2024-11-18
55,138,Cs,94,241,Pu,0,0.00127,0.00045722,0.0019888,0.00073115,,,2024-11-18
55,138,Cs,94,241,Pu,3,0.0018021,0.00064878,0.003326,0.0012228,,,2024-11-18
55,139,Cs,94,241,Pu,0,0.0099297,0.0034892,0.014692,0.0047355,,,2024-11-18
55,140,Cs,94,241,Pu,0,0.017309,0.0047374,0.022206,0.0048506,,,2024-11-18
55,141,Cs,94,241,Pu,0,0.02798,0.0042298,0.030405,0.0052141,,,2024-11-18
55,142,Cs,94,241,Pu,0,0.026258,0.0041232,0.025251,0.0041267,,,2024-11-18
55,143,Cs,94,241,Pu,0,0.017219,0.0035974,0.014863,0.0033879,,,2024-11-18
55,144,Cs,94,241,Pu,0,0.0024089,0.0007884,0.0016819,0.00056395,,,2024-11-18
55,144,Cs,94,241,Pu,4,0.0024089,0.0007884,0.0016819,0.00056395,,,2024-11-18
55,145,Cs,94,241,Pu,0,0.0010664,0.00037734,0.00062297,0.00021712,,,2024-11-18
55,146,Cs,94,241,Pu,0,0.00013283,0.000047784,0.000061198,0.000022019,,,2024-11-18
55,147,Cs,94,241,Pu,0,0.000010958,0.0000040508,0.0000038523,0.0000014026,,,2024-11-18
55,148,Cs,94,241,Pu,0,0.00000041773,0.00000015196,0.00000012331,0.000000044962,,,2024-11-18
55,149,Cs,94,241,Pu,0,0.000000011369,0.0000000044329,0.0000000027253,0.00000000099584,,,2024-11-18
55,150,Cs,94,241,Pu,0,0.00000000014903,0.000000000058312,0.00000000003045,0.000000000010966,,,2024-11-18
55,151,Cs,94,241,Pu,0,0.0000000000014466,0.00000000000067289,,,,,2024-11-18
